...........................ox......xxx.........................., o, 0.005655000000842847, 0.0010132999959751032, 0.0011895999996340834, 0.003060299997741822, 0.0011930999971809797, 0.0010457000025780872, 0.0010165999992750585, 0.003961300004448276, 0.030819299994618632, 0.04155429999809712, 0.04176089999964461, 0.012359399996057618, 0.01491340000211494, 0.013631500005431008, 0.012539099996502046, 0.0256052999975509, 0.004939700003887992, 0.004230599995935336, 0.0015945999984978698, 0.0013200000030337833, 0.02475189999677241, 0.018408999996609055, 0.04668359999777749, 0.02098969999497058, 0.014714000004460104, 0.007747499999823049, 0.0036771000013686717, 0.00627379999787081, 0.002047499998298008, 0.005063399999926332, 0.0036877000020467676, 0.007898700001533143, 0.0029922999965492636, 0.008711700000276323, 0.003448499999649357, 0.004041300002427306, 0.006379200000083074, 0.004260399997292552, 0.012527000006230082, 0.0034011999960057437, 0.0034249999953317456, 0.001978899999812711, 0.00557900000421796, 0.005565999999816995, 0.009016200005135033, 0.002253099999506958, 0.01255910000327276, 0.005260700003418606, 0.0059881999986828305, 0.00963890000275569, 0.004022199995233677, 0.0016493000002810732, 0.011098700000729878, 0.0018011000065598637, 0.014565799996489659, 0.011809299998276401, 0.009330300003057346, 0.003779800004849676, 0.008145500003593042, 0.003075500004342757, 0.0051009999951929785, 0.0030207000017981045, 0.0016419999956269749, 0.003075900000112597, 0.0017833000019891188, 0.00910739999380894, 0.002602500004286412, 0.0021283000023686327, 0.0018578999952296726, 0.0014794999951845966, 0.002173100001527928, 0.004699900004197843, 0.002289800002472475, 0.0010745999970822595, 0.0013839999955962412, 0.008396099998208228, 0.0019371000016690232, 0.0012848999976995401, 0.006406600004993379, 0.001648000004934147, 0.0019057000026805326, 0.0024168000018107705, 0.0014991999996709637, 0.00489479999669129, 0.004256500003975816, 0.0022475000005215406, 0.004925000001094304, 0.002638800004206132, 0.001808499997423496, 0.0014620000001741573, 0.005499799997778609, 0.0020963999995728955, 0.003412199999729637, 0.0022899999967194162, 0.004811799997696653, 0.0031646000061300583, 0.002418800002487842, 0.002718800002185162, 0.014987199996539857, 0.0012420999992173165, 0.0016600999952061102, 0.001494199997978285, 0.0016453999996883795, 0.0021474999957717955, 0.0020618000053218566, 0.005853899994690437, 0.004644799999368843, 0.0018123999980161898, 0.00440070000331616, 0.0026450000004842877, 0.002533500002755318, 0.0024183999994420446, 0.0014480000027106144, 0.005006799998227507, 0.0020191000003251247, 0.0037093999999342486, 0.0012582999988808297, 0.0011289999965811148, 0.005474600002344232, 0.0035686999981408007, 0.0027506999977049418, 0.008094199998595286, 0.004241199996613432, 0.0016438000020571053, 0.006129599998530466, 0.0030398999952012673, 0.0028249000024516135, 0.005428700002084952, 0.002771999999822583, 0.001917699999467004, 0.006541599999764003, 0.002689599998120684, 0.0013016999946557917, 0.007640199997695163, 0.0012850999992224388, 0.0014966999951866455, 0.0014139999984763563, 0.00214129999949364, 0.0017366999963996932, 0.002086300002702046, 0.0014108999966992997, 0.001262200006749481, 0.001209799993375782, 0.007842999999411404, 0.0031524000005447306, 0.0011985999954049475, 0.0012569000027724542, 0.006645399997069035, 0.0019229000026825815, 0.0013932000001659617, 0.0011528000031830743, 0.0012501000019256026, 0.0014074999999138527, 0.002509899997676257, 0.0015334999989136122, 0.0015782999980729073, 0.0017421000011381693, 0.0036878999962937087, 0.0014671000026282854, 0.007169600001361687, 0.002214500003901776, 0.0014060999965295196, 0.0026562999992165715, 0.00800370000069961, 0.0016842999975779094, 0.0014357999971252866, 0.007190500000433531, 0.0034108999971067533, 0.001614300002984237, 0.0011958999966736883, 0.0013065000021015294, 0.007175999999162741, 0.001549900000100024, 0.0026527000009082258, 0.0015331999966292642, 0.007933900000352878, 0.0024360999959753826, 0.002048299997113645, 0.0013919999983045273, 0.0011569000052986667, 0.002316500002052635, 0.0028487000017776154, 0.0016143999964697286, 0.0013442000054055825, 0.0013598000005003996, 0.00713539999560453, 0.0017440999945392832, 0.0016935000021476299, 0.0015305999986594543, 0.0011003000035998411, 0.010860199996386655, 0.0017631000009714626, 0.0011722999988705851, 0.0014052000042283908, 0.008821099996566772, 0.0015529000011156313, 0.0015402000062749721, 0.010040599998319522, 0.0014154000018606894, 0.0026432999948156066, 0.011569399997824803, 0.002351399998588022, 0.009577999997418374, 0.0018268999992869794, 0.01026560000173049, 0.003623799995693844, 0.001777500001480803, 0.010070999996969476, 0.0015476999979000539, 0.0016880999974091537, 0.0014433999967877753, 0.008132299997669179, 0.002077899996947963, 0.0014890000020386651, 0.0017780999987735413, 0.0020040000017615966, 0.0034755999949993566, 0.0018839000040316023, 0.009630000000470318, 0.0020662000024458393, 0.0013261000058264472, 0.0016434999997727573, 0.004349399998318404, 0.0014060999965295196, 0.0034252999976160936, 0.002145100006600842, 0.0021935999975539744, 0.0018662999937077984, 0.0016666999945300631, 0.0031244999991031364, 0.0018760999955702573, 0.0018033000014838763, 0.0014540999982273206, 0.007737799998722039, 0.004243499999574851, 0.0015353999988292344, 0.0014087999952607788, 0.0025744000013219193, 0.0027534999971976504, 0.0011834000033559278, 0.0011693999986164272, 0.007483500005037058, 0.00359809999645222, 0.0019240000037825666, 0.0013945999962743372, 0.00769140000193147, 0.0029869999998481944, 0.001203499996336177, 0.0011639000003924593, 0.0012687999987974763, 0.00856950000161305, 0.009816699996008538, 0.002748500002780929, 0.0029257999995024875, 0.01263710000057472, 0.001662800001213327, 0.0015061000012792647, 0.0016460999977425672, 0.002357999997911975, 0.0012388000031933188, 0.0012074000042048283, 0.008053600002313033, 0.0019750999999814667, 0.008534799999324605, 0.0025838999936240725, 0.0013581000021076761, 0.0025485000005573966, 0.0023958000019774772, 0.0015148999955272302, 0.0011573000010685064, 0.0014412000018637627, 0.004278899999917485, 0.0018637999964994378, 0.0018788000015774742, 0.0011401000010664575, 0.0011369000058039092, 0.0011911000037798658, 0.0011328000036883168, 0.0012092999968444929, 0.004237499997543637, 0.001159799998276867, 0.0013288000045577064, 0.0012695000041276217, 0.0010361999957240187, 0.001101000001654029, 0.001123800000641495, 0.0010842000046977773, 0.0029690000010305084, 0.0014913999984855764, 0.0010440000041853637, 0.0010565999982645735, 0.0010412999981781468, 0.0009780000036698766, 0.000964300001214724, 0.001090099998691585, 0.0009732000035000965, 0.0018821999983629212, 0.0013828000010107644, 0.001301799995417241, 0.0010110000002896413, 0.0012623000002349727, 0.0009509000010439195, 0.0010522000011405908, 0.0012152000053902157, 0.001089799996407237, 0.0013840999963576905, 0.0024809000024106354, 0.0011551999996299855, 0.0011528000031830743, 0.0009893000024021603, 0.000981500001216773, 0.0009433999948669225, 0.0010061000066343695, 0.0009314000053564087, 0.0009379000039189123, 0.0014482999977190048, 0.0023398999983328395, 0.002972299997054506, 0.004534699997748248, 0.01643020000483375, 0.0034163000018452294, 0.0020087000011699274, 0.01737670000147773, 0.018324500000744592, 0.022401499998522922, 0.032047000000602566, 0.0068755999964196235, 0.03996700000425335, 0.002458199996908661, 0.0019402999969315715, 0.0014573999942513183, 0.0015060000005178154, 0.006402200000593439, 0.0019049000038648956, 0.0011595999967539683, 0.00147379999543773, 0.001175500001409091, 0.01247700000385521, 0.00895400000445079, 0.0024765999987721443, 0.0031067999952938408, 0.001658000001043547, 0.004239699999743607, 0.0021247999975457788, 0.002014899997448083, 0.003963399998610839, 0.0014812000008532777, 0.004482199998165015, 0.003795299999183044, 0.00158940000255825, 0.0015877000041655265, 0.010373100005381275, 0.002023900000494905, 0.0019083000006503426, 0.004013199999462813, 0.0015086999992490746, 0.001190299997688271, 0.0014229000007617287, 0.0028002000035485253, 0.0044530999948619865, 0.003307399994810112, 0.0014048000011825934, 0.0012132999981986359, 0.0014000000010128133, 0.00443039999663597, 0.0016672999990987591, 0.0015620999984093942, 0.011363000005076174, 0.0018283999961568043, 0.002038200000242796, 0.0013405999998212792, 0.010736000003817026, 0.0013266000023577362, 0.0018686999974306673, 0.014009899998200126, 0.0017765000011422671, 0.011190899997018278, 0.0015369000029750168, 0.0017084999999497086, 0.006012700003338978, 0.010141700004169252, 0.010931899996649008, 0.0032532999975956045, 0.013303599997016136, 0.0017662000027485192, 0.009041299999807961, 0.0028846999994129874, 0.0019739999988814816, 0.00871470000129193, 0.0018158000020775944, 0.0012849999984609894, 0.0019728000042960048, 0.010723500003223307, 0.0033353999970131554, 0.010881599999265745, 0.002308199997060001, 0.011048000000300817, 0.0032666000042809173, 0.0017693000045255758, 0.0015534999984083697, 0.0013839000021107495, 0.0018097000065608881, 0.009774199999810662, 0.0016609000012977049, 0.009441000001970679, 0.001848499996413011, 0.00141050000092946, 0.014623800001572818, 0.001858400006312877, 0.01252109999768436, 0.0016568999999435619, 0.001473600001190789, 0.0024884000013116747, 0.002425099999527447, 0.0019978999989689328, 0.0020431000011740252, 0.00160419999883743, 0.0011883000042871572, 0.0012791000044671819, 0.004461800002900418, 0.0022470000039902516, 0.0012784000064129941, 0.0014984000008553267, 0.010030999997979961, 0.0014537999959429726, 0.0017892999967443757, 0.010868799996387679, 0.0013693999935640022, 0.0012625000017578714, 0.0014102000059210695, 0.009821599996939767, 0.0016945000024861656, 0.0012348000018391758, 0.0013972000015201047, 0.004353799995442387, 0.0016073000006144866, 0.0013449000034597702, 0.001146100003097672, 0.0013372000030358322, 0.009048699997947551, 0.0012295999986235984, 0.002022900000156369, 0.001197199999296572, 0.00195460000395542, 0.001694300000963267, 0.001179800005047582, 0.0013294000018504448, 0.007718200002273079, 0.001859399999375455, 0.0016237000018008985, 0.0013360999946598895, 0.0011720000038621947, 0.009074800000234973, 0.001399900000251364, 0.0013598000005003996, 0.0015445000026375055, 0.007606300001498312, 0.0027649999974528328, 0.0012920000008307397, 0.001490800001192838, 0.0065556000045035034, 0.0016652999984216876, 0.0015688999992562458, 0.001248400003532879, 0.001494199997978285, 0.00697569999465486, 0.0018739000006462447, 0.0022327999977278523, 0.0012542999975266866, 0.0022735999955330044, 0.0018152999982703477, 0.0014179999998304993, 0.0012238000053912401, 0.0078295999992406, 0.001683700000285171, 0.001413599995430559, 0.0013728999983868562, 0.007353999993938487, 0.0032433999949716963, 0.0011507000017445534, 0.0012312000035308301, 0.0013465000010910444, 0.002697299998544622, 0.0015174000000115484, 0.001331799998297356, 0.0014685999994981103, 0.00526009999884991, 0.0022951999999349937, 0.002072899995255284, 0.0014934999999240972, 0.0017124000005424023, 0.007439100001647603, 0.0015522999965469353, 0.0012638999978662468, 0.0011396999980206601, 0.005527299996174406, 0.0018768000009004027, 0.001459300001442898, 0.0012733999974443577, 0.006697800003166776, 0.0017681000026641414, 0.0012879999994765967, 0.001455300000088755, 0.0015024000022094697, 0.008166300001903437, 0.004115700001420919, 0.001393600003211759, 0.0011457000000518747, 0.012494800001149997, 0.0013045000014244579, 0.0011911999972653575, 0.008744899998418987, 0.003009699998074211, 0.0013993999964441173, 0.0012898999993922189, 0.0023644000029889867, 0.001538500000606291, 0.001167800000985153, 0.001595399997313507, 0.009795400001166854, 0.0014420000006793998, 0.0014053999984753318, 0.001259000004210975, 0.002238499997474719, 0.0012257000053068623, 0.0014178000055835582, 0.0012032000013277866, 0.0012332999976933934, 0.008035999999265186, 0.002440500000375323, 0.001290699998207856, 0.00667280000197934, 0.002075399999739602, 0.0018770000024233013, 0.0012062999958288856, 0.0015790999968885444, 0.006299199994828086, 0.0032018999991123565, 0.00131379999947967, 0.0016385000053560361, 0.0013340000004973263, 0.0020886999991489574, 0.0033054999948944896, 0.0012027999982819892, 0.0014054999992367812, 0.0013643000056617893, 0.0026108000020030886, 0.001972300000488758, 0.001633599997148849, 0.0012024000025121495, 0.0011255999997956678, 0.002026400004979223, 0.001875499998277519, 0.001402800000505522, 0.0011658000003080815, 0.0063882999966153875, 0.004475599998841062, 0.0013755000036326237, 0.0010276999964844435, 0.0009837999969022349, 0.00745170000300277, 0.0037331999992602505, 0.0014420999941648915, 0.0013644999999087304, 0.006928800001333002, 0.002851500001270324, 0.001228399996762164, 0.0014451000024564564, 0.006467400002293289, 0.002303999994182959, 0.001486499997554347, 0.0013187000004108995, 0.001310100000409875, 0.0035433000011835247, 0.00158940000255825, 0.0011441000024206005, 0.0012875000029453076, 0.00666579999960959, 0.0012454000025172718, 0.0011455999992904253, 0.001746499998262152, 0.001137799998105038, 0.0039084000018192455, 0.0022003000049153343, 0.0011863000036100857, 0.00120009999955073, 0.008902900000975933, 0.002032099997450132, 0.0013076999966870062, 0.0018455000026733615, 0.006106100001488812, 0.0020724000059999526, 0.0013172999970265664, 0.0013494000013452023, 0.0015321000028052367, 0.0053152000036789104, 0.010714299998653587, 0.016749100002925843, 0.03591999999480322, 0.013837999998941086, 0.002201499999500811, 0.01221090000035474, 0.028420700000424404, 0.005255099997157231, 0.003724100002727937, 0.0018839000040316023, 0.0016315000029862858, 0.0017991000058827922, 0.007788700000673998, 0.0014286000005085953, 0.0010800999953062274, 0.001714199999696575, 0.0051015999997616746, 0.0014754000003449619, 0.0015570000032312237, 0.019216100001358427, 0.011526900001626927, 0.002505399999790825, 0.003918600006727502, 0.0013618000011774711, 0.004386199994769413, 0.003919700000551529, 0.004610000003594905, 0.0034673000045586377, 0.003475199999229517, 0.005801499995868653, 0.005200699997658376, 0.0030668000035802834, 0.002820000001520384, 0.0017175000029965304, 0.0045042999990982935, 0.005087699995783623, 0.0016904000003705733, 0.004439199998159893, 0.0021000999986426905, 0.0018217999968328513, 0.002817100001266226, 0.004211699997540563, 0.005302900004608091, 0.0017423999961465597, 0.0014418999999179505, 0.006107599998358637, 0.002342200001294259, 0.001352999999653548, 0.003972099999373313, 0.004696099997090641, 0.00228870000137249, 0.002086500004224945, 0.004134499999054242, 0.0025721000056364574, 0.0016669000033289194, 0.0112989999979618, 0.0024967999997898005, 0.0050789999950211495, 0.002667900000233203, 0.0025682000050437637, 0.001695099999778904, 0.003916999994544312, 0.003814000003330875, 0.0025107000037678517, 0.0012401999993016943, 0.0044540000017150305, 0.004888999996182974, 0.0020564000005833805, 0.0014474999989033677, 0.0039056999958120286, 0.0018600999974296428, 0.0028120999995735474, 0.001969900004041847, 0.0011991000064881518, 0.0012586000011651777, 0.0033031999992090277, 0.0017944999999599531, 0.0035190999988117255, 0.0022902000055182725, 0.005170700002054218, 0.0022623000040766783, 0.0023604000016348436, 0.00158940000255825, 0.0019050999981118366, 0.001600000003236346, 0.0029866000040783547, 0.0012814000001526438, 0.0021863000001758337, 0.0016786999985924922, 0.002641099999891594, 0.0020946999939042144, 0.001306099999055732, 0.00503000000026077, 0.003141900000628084, 0.0031736999953864142, 0.00154899999324698, 0.003911699997843243, 0.0027612999983830377, 0.0016667000018060207, 0.005209900002228096, 0.0024657999965711497, 0.0014240000018617138, 0.0020507999943220057
